Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
11/21/2023,LN11/23-079,Nhận NVL gia công Hiệp Phước,,,03CAT-TC007-01-0000-NAP0,"Manh PP, màu beige, K: 121.0cm x 120.0cm, xẻ chữ X; TL: 186.4g/cái.",Cái,0.1864,KG,4992,930.5088
10/17/2023,LN10/23-060,Vật tư lắp điện chiếu sáng cho máy dệt NOVA61. Và vật tư sửa chữa máy thổi 02. PO09/23-090 và PO10/23-033.,PR23/10-031,PO10/23-033,0906600680000000,Máng cáp nhựa răng lược 30x40mm,Mét,1,Mét,20,20
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,0906801200000000,Màn hình máy tính,CAI,1,CAI,2,2
11/30/2023,LN11/23-136,Vật tư sửa chữa máy nén khí KINGPOWER 75Kw - 100HP. PO11/23-003.,PR23/11-003,PO11/23-003,0902209870000000,Màn hình máy nén khí KING POWER Model: MAM880 (B) (200) - Ck1321M004-1 (Hengcheng),CAI,1,CAI,1,1
11/28/2023,LN11/23-115,Vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO11/23-066.,PR23/11-057,PO11/23-066,0902209980000000,Màn hình máy dệt CS . HMI - TP04G-AS2.,CAI,1,CAI,1,1
10/31/2023,LN10/23-130,Kế Hoạch Phòng HCNS PO10/23-068.,PR23/10-064,PO10/23-068,0901700030000000,Ly Uống Nước,CAI,1,CAI,14,14
10/10/2023,LN10/23-033,"Xây mương dẫn nước lối đi bên đường, xây chậu cảnh PO09/23-078/096 VÀ PO10/23-021.",PR23/10-022,PO10/23-021,0911200255000000,Lưới Lan Màu Đen ( Kích Thước 5m x 75m),M2,1,M2,375,375
10/26/2023,LN10/23-102,ĐỀ XUẤT MUA VPP CÁC PHÒNG BAN THÁNG 10.2023 PO10/23-057.,PR23/10-054,PO10/23-057,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,20,20
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,5300100590000000,Lưỡi Dao Lớn,HOP,1,HOP,40,40
11/28/2023,LN11/23-119,ĐỄ XUẤT MUA VPP THÁNG 09.2023 PO09/23-084 VÀ PO11/23-009.,PR23/09-062,PO09/23-084,0922700090000000,"lưỡi cưa sắt vòng phi 458mm.Bản rộng 12mm, dày 0.6mm( theo mẫu)",CAI,1,CAI,5,5
12/11/2023,LN12/23-045,Dự phòng vật tư phim dán bản in T12/2023 PO12/23-101/012/023.,PR23/12-012,PO12/23-012,5200101510000000,LƯỠI CƯA CẮT ỐNG GIẤY 350mm - 120 RĂNG,Cái,1,Cái,2,2
10/19/2023,LN10/23-076,Đặt khắc bản in cao su,PR23/10-042,PO10/23-048,5200105810000000,love Birds,CM2,1,CM2,5456,5456
10/31/2023,LN10/23-126,Đặt khắc bản in PO10/23-074,PR23/10-075,PO10/23-074,5200105810000000,love Birds,CM2,1,CM2,1092,1092
12/30/2023,LN12/23-137,Đặt khắc bản in cao su PO12/23-089.,PR24/01-002,PO12/23-089,52001092000000,LOTTE-JUMBO,CM2,1,CM2,3408,3408
12/30/2023,LN12/23-137,Đặt khắc bản in cao su PO12/23-089.,PR24/01-002,PO12/23-089,52001093000000,LOTTE-CHEMICAL (55x84.5),CM2,1,CM2,3975,3975
11/2/2023,LN11/23-004,Vật tư sửa chữa máy móc thiết bị khu vực bán thành phẩm. PO10/23-028/044/059/069.,PR23/09-019,PO09/23-028,0908900055000000,Lốp bánh xe tải  5 tấn 51C-67266,CAI,1,CAI,2,2
10/5/2023,LN10/23-011,Vật tư sử dụng hằng ngày của PKT và dự phòng thay thế máy móc thiết bị phục vụ sản xuất.PO23/09-018/065/084/097/0100.,PR23/09-082,PO09/23-097,0901200160000000,Long đèn la trắng 8LY,CAI,1,CAI,200,200
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0901200900000000,Long đền bánh xe côn dài RX6.1. Mã : Z4O - 01021A,CAI,1,CAI,20,20
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,1,CAI,250,250
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800018000000,Long đền bạc nhôm bánh xe cam RX6.1 mã: Z41 - 08856A,CAI,1,CAI,250,250
10/10/2023,LN10/23-028,Đặt bản in cao su (Interflour) PO10/23-014,PR23/10-008,PO10/23-014,5300101790000000,LOGO TRIBAT SÀI GÒN XANH,CM2,1,CM2,9202,9202
10/10/2023,LN10/23-030,Đặt bản in cao su (Interflour) PO10/23-014.,PR23/10-008,PO10/23-014,5300101790000000,LOGO TRIBAT SÀI GÒN XANH,CM2,1,CM2,540,540
11/15/2023,LN11/23-047,Vật tư thay thế cho máy sợi LOHIA. PO10/23-069 và PO11/23-009.,PR23/11-005,PO11/23-009,0922800010000000,LOGO 24RC-6ED1052-1HBOO-OBA5,CAI,1,CAI,2,2
10/9/2023,LN10/23-020,"Đề xuất dầu , nhớt, vỏ xe  cho 2 xe tải  51C 67266 & 54Y8359 PO09/23-028 THAY CHO CẢ 02 XE TẢI 1,6 TẤN VÀ 5 TẤN.",PR23/09-019,PO09/23-028,0922900080000000,Lọc nhớt xe tải,CAI,1,CAI,2,2
10/5/2023,LN10/23-008,Vật tư bảo trì máy nén khí SA15A và SA37A. ( BAO GỒM CẢ PHÍ NHÂN CÔNG BẢO DƯỠNG CỦA 02 MÁY SA15/SA37) PO09/23-068,PR23/09-054,PO09/23-068,0908500530000000,LỌC KHÍ SA37A FUSHENG,CAI,1,CAI,1,1
10/5/2023,LN10/23-008,Vật tư bảo trì máy nén khí SA15A và SA37A. ( BAO GỒM CẢ PHÍ NHÂN CÔNG BẢO DƯỠNG CỦA 02 MÁY SA15/SA37) PO09/23-068,PR23/09-054,PO09/23-068,0908500540000000,LỌC KHÍ SA15A FUSHENG,CAI,1,CAI,1,1
10/9/2023,LN10/23-020,"Đề xuất dầu , nhớt, vỏ xe  cho 2 xe tải  51C 67266 & 54Y8359 PO09/23-028 THAY CHO CẢ 02 XE TẢI 1,6 TẤN VÀ 5 TẤN.",PR23/09-019,PO09/23-028,0922900200000000,Lọc gió xe tải.,CAI,1,CAI,2,2
10/9/2023,LN10/23-020,"Đề xuất dầu , nhớt, vỏ xe  cho 2 xe tải  51C 67266 & 54Y8359 PO09/23-028 THAY CHO CẢ 02 XE TẢI 1,6 TẤN VÀ 5 TẤN.",PR23/09-019,PO09/23-028,0922900141000000,lọc dầu xe tải,CAI,1,CAI,2,2
10/5/2023,LN10/23-008,Vật tư bảo trì máy nén khí SA15A và SA37A. ( BAO GỒM CẢ PHÍ NHÂN CÔNG BẢO DƯỠNG CỦA 02 MÁY SA15/SA37) PO09/23-068,PR23/09-054,PO09/23-068,0922900060000000,lọc dầu SA37A FUSHENG,CAI,1,CAI,1,1
10/5/2023,LN10/23-008,Vật tư bảo trì máy nén khí SA15A và SA37A. ( BAO GỒM CẢ PHÍ NHÂN CÔNG BẢO DƯỠNG CỦA 02 MÁY SA15/SA37) PO09/23-068,PR23/09-054,PO09/23-068,0922900070000000,lọc dầu SA15A FUSHENG,CAI,1,CAI,1,1
11/28/2023,LN11/23-119,ĐỄ XUẤT MUA VPP THÁNG 09.2023 PO09/23-084 VÀ PO11/23-009.,PR23/11-008,PO11/23-009,0908601210000000,Lò xo ty 0.7mm phi ngoài 6x24mm có khoen tròn 2 đầu. (Theo mẫu),CAI,1,CAI,10,10
11/27/2023,LN11/23-102,Mua hàng theo YCMH số PR23/06-060:  Vật tư dự phòng thay thế cho máy dệt Hengly + sử dụng vệ sinh tháp cooling tower Vật tư bảo trì thay thế cho hộp số máy dệt CS,PR23/08-030,PO08/23-056,0906700390000000,Lò xo Thắng càng bù nhỏ. Mã : 850x6-02.10-6,Cái,1,Cái,50,50
11/27/2023,LN11/23-102,Mua hàng theo YCMH số PR23/06-060:  Vật tư dự phòng thay thế cho máy dệt Hengly + sử dụng vệ sinh tháp cooling tower Vật tư bảo trì thay thế cho hộp số máy dệt CS,PR23/08-030,PO08/23-056,0906700400000000,Lò xo Thắng càng bù lớn. Mã : 850x6-02.10-9,CAI,1,CAI,50,50
12/20/2023,LN12/23-084,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0906700100000000,Lò Xo Nam châm cờ mã : NOVA 11130601200,Cái,1,Cái,100,100
12/20/2023,LN12/23-084,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0906700110000000,LÒ XO MÓC YẾM (LOẠI MỀM) NOVA6 994608 (WEFT TENSION SPRING),Cái,1,Cái,200,200
12/28/2023,LN12/23-125,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-012,PO08/23-026,0906700200000000,Lò xo đầu dù RX6.1 và RX8.0 Mã : ATFD-01190,Cái,1,Cái,30,30
11/10/2023,LN11/23-029,Vật tư sử dụng sửa chữa của phòng kỹ thuật. PO11/23-024.,PR23/11-019,PO11/23-024,0908400040000000,Lam Nhựa 5 sóng,CAY,1,CAY,80,80
11/14/2023,LN11/23-042,Nhựa ốp tường phòng Big Boss Bàn Bi Lắc Bàn BIDa Bàn Bóng bàn,PR23/11-029,PO11/23-038,0908400040000000,Lam Nhựa 5 sóng,CAY,1,CAY,144,144
11/29/2023,LN11/23-133,Nhựa ốp tường trang trí văn phòng (28.11.2023) PO11/23-066/071/086.,PR23/11-086,PO11/23-086,0908400040000000,Lam Nhựa 5 sóng,CAY,1,CAY,32,32
12/30/2023,LN12/23-140,Phục vụ ốp tường phòng Boss PO12/23-090.,PR24/01-010,PO12/23-090,0908400040000000,Lam Nhựa 5 sóng,CAY,1,CAY,80,80
10/16/2023,LN10/23-056,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/090 VÀ PO10/23-020.,PR23/10-023,PO10/23-020,0908400020000000,"LAM JUMBO (3 lỗ, 2 mặt dao, QC 22mm x 43mm x 0,2mm)",LUOI,1,LUOI,500,500
12/4/2023,LN12/23-015,"Đề xuất mua: xà phòng rửa tay CN, xe vắt có thùng lau nhà; nước lau san nhà; nước lau kính; swim PO10/23-020/079/086.",PR23/10-023,PO10/23-020,0908400020000000,"LAM JUMBO (3 lỗ, 2 mặt dao, QC 22mm x 43mm x 0,2mm)",LUOI,1,LUOI,4500,4500
10/16/2023,LN10/23-056,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/090 VÀ PO10/23-020.,PR23/10-023,PO10/23-020,0908400030000000,LAM CROMA,LUOI,1,LUOI,10000,10000
11/6/2023,LN11/23-019,Vật tư sử dụng thay thế cho MMTB của phân xưởng dệt. PO09/23-100 VÀ PO10/23-044.,PR23/10-044,PO10/23-044,0906202510000000,KY HỐT RÁC INOX CÁN DÀI. 31x24x75cm,CAI,1,CAI,20,20
12/13/2023,LN12/23-065,Thiết bị sử dụng của bộ phận Kho theo đề xuất. PO11/23-071 VÀ PO12/23-027/036.,PR23/11-066,PO11/23-071,0924100110000000,"Kim máy may schmetz DPX17, NM: 200 - size: 25",CAI,1,CAI,100,100
11/20/2023,LN11/23-067,MUA KHUNG ĐỂ CHÍNH SÁCH CHẤT LƯỢNG PO11/23-009/024/047.,PR23/11-033,PO11/23-047,0909900050000000,Khung Gỗ 800x1100mm,CAI,1,CAI,1,1
12/21/2023,LN12/23-090,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. PO12/23-036/044/047/057,PR23/12-047,PO12/23-057,0909900050000000,Khung Gỗ 800x1100mm,CAI,1,CAI,1,1
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300101960000000,Khu rửa Nồi Cao 300mm (ngồi Rửa),CAI,1,CAI,1,1
10/10/2023,LN10/23-031,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-052 và PO10/23-020/023,PR23/10-025,PO10/23-020,0908900047000000,Khóa cửa đẩy 2 chiều,BO,1,BO,1,1
10/23/2023,LN10/23-089,Vật tư sửa chữa máy ép kiện JUMBO nhỏ và thay thế sạc xe nâng điện. PO10/23-015/054.,PR23/10-050,PO10/23-054,0908900047000000,Khóa cửa đẩy 2 chiều,BO,1,BO,1,1
10/2/2023,LN10/23-002,Vật tư thay thế và dự phòng: máy may Newlong (Máy cắt may tự động - May thủ công),PR23/09-003,PO09/23-001,0910000010000000,Khăn lau tay có móc treo Shine KL07 43cm.,Cái,1,Cái,316,316
12/30/2023,LN12/23-140,Phục vụ ốp tường phòng Boss PO12/23-090.,PR24/01-010,PO12/23-090,0901000410000000,KẸP INOX,CAI,1,CAI,400,400
12/20/2023,LN12/23-084,Vật tư sử dụng sửa chữa thay thế cho máy dệt LOHIA của KT SX. (TẠM NHẬP CHO NCC VŨ MINH. EZIC EM LÀM VIỆC GỬI BG HÃNG Ạ),PR23/08-011,PO08/23-025,0923800030000000,KẸP ĐAI TRONG LOHIA (NOVA6 076514),Cái,1,Cái,40,40
11/2/2023,LN11/23-012,Nhập kho lô phụ tùng Perfect. theo yêu cầu mua hàng PR23/07-039.Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-039,PO07/23-070,0923800011000000,Kẹp đai ngoài RX6.1 mã: Z2U - 01398,CAI,1,CAI,350,350
11/2/2023,LN11/23-013,Nhập kho lô phụ tùng Perfect. Theo yêu cầu mua hàng  PR23/07-040. Vật tư bảo trì 16 máy dệt RX6.1,PR23/07-040,PO07/23-071,0923800011000000,Kẹp đai ngoài RX6.1 mã: Z2U - 01398,CAI,1,CAI,350,350
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,5300100560000000,Kẹp Bướm 25 mm,HOP,1,HOP,10,10
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,5300100550000000,Kẹp Bướm 19mm,HOP,1,HOP,10,10
11/28/2023,LN11/23-117,Vật tư làm dàn hoa công viên văn phòng mới. PO11/23-073,PR23/11-072,PO11/23-073,0923700400000000,Keo dán xây dựng đa năng X’traseal X’bond 320gr,CHAI,1,CHAI,5,5
11/10/2023,LN11/23-029,Vật tư sử dụng sửa chữa của phòng kỹ thuật. PO11/23-024.,PR23/11-019,PO11/23-024,0908800230000000,Keo dán  tấm nhựa,CHAI,1,CHAI,6,6
11/14/2023,LN11/23-042,Nhựa ốp tường phòng Big Boss Bàn Bi Lắc Bàn BIDa Bàn Bóng bàn,PR23/11-029,PO11/23-038,0908800230000000,Keo dán  tấm nhựa,CHAI,1,CHAI,12,12
11/29/2023,LN11/23-133,Nhựa ốp tường trang trí văn phòng (28.11.2023) PO11/23-066/071/086.,PR23/11-086,PO11/23-086,0908800230000000,Keo dán  tấm nhựa,CHAI,1,CHAI,4,4
12/30/2023,LN12/23-140,Phục vụ ốp tường phòng Boss PO12/23-090.,PR24/01-010,PO12/23-090,0908800230000000,Keo dán  tấm nhựa,CHAI,1,CHAI,2,2
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-014,PO11/23-021,0923700110000000,keo đa năng HARDENR HV 953U BD,Kg,1,Kg,2,2
11/17/2023,LN11/23-054,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-021/032.,PR23/11-014,PO11/23-021,0923700100000000,keo đa năng ARALDITE AW 106,Kg,1,Kg,2,2
11/14/2023,LN11/23-041,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/038.,PR23/11-024,PO11/23-032,0923700030000000,Keo con chó Dog X66- 3kg,HOP,1,HOP,4,4
12/27/2023,LN12/23-114,ĐỀ XUẤT VPP THÁNG 12/2023 PO12/23-070/074.,PR23/12-059,PO12/23-070,0923700011000000,Kéo cắt giấy S180 trung.,CAI,1,CAI,3,3
10/17/2023,LN10/23-061,Thử nghiệm dầu cho máy may (FSSC qui định sử dụng dầu dùng trong thực phẩm) PO09/23-039/097 VÀ PO10/23-020.,PR23/10-024,PO10/23-020,5200111240000000,Kéo cắt cáp nhông EMEADS J50.,CAI,1,CAI,1,1
11/14/2023,LN11/23-041,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/038.,PR23/11-024,PO11/23-032,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,1,LO,20,20
11/28/2023,LN11/23-115,Vật tư sửa chữa máy móc thiết bị của phòng kỹ thuật. PO11/23-066.,PR23/11-061,PO11/23-066,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,1,LO,25,25
11/28/2023,LN11/23-117,Vật tư làm dàn hoa công viên văn phòng mới. PO11/23-073,PR23/11-072,PO11/23-073,0923700060000000,Keo 502 THUẬN PHONG - size S - Hình con voi -,LO,1,LO,2,2
11/9/2023,LN11/23-026,ĐỀ XUẤT MUA KỆ MIC KA LÀM BẢNG HIỆU KHÁCH MỜI ( NHẬT ) NGÀY 27/10/2023 PO11/23-013,PR23/11-012,PO11/23-013,5300102010000000,Kệ mica A5.,CAI,1,CAI,10,10
11/23/2023,LN11/23-090,ĐỀ XUẤT MUA VPP THÁNG 11.2023 PO11/23-051,PR23/11-042,PO11/23-051,5300102010000000,Kệ mica A5.,CAI,1,CAI,10,10
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092400000000,Kệ Gia Vị 2 Tầng Mặt Trên bàn,CAI,1,CAI,2,2
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300101990000000,Kệ 3 Tầng úp Ly có khay hứng nước,CAI,1,CAI,1,1
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300101980000000,Kệ 1 tầng song Trên bồn cầu,CAI,1,CAI,1,1
12/12/2023,LN12/23-058,Đặt khắc bản in cao su PO12/23-021.,PR23/12-013,PO12/23-021,5200105630000000,KCP ĐƯỜNGTINH LUYỆN CAO CẤP (XANH DƯƠNG),CM2,1,CM2,4704,4704
10/31/2023,LN10/23-121,ĐẶT KHẮC BẢN IN CAO SU (ĐH MEKONG) PO10/23-063,PR23/10-058,PO10/23-063,52001051340000000,JP1-40Kg,CM2,1,CM2,8290,8290
12/30/2023,LN12/23-137,Đặt khắc bản in cao su PO12/23-089.,PR24/01-005,PO12/23-089,52001051420000000,JP1-25kg,CM2,1,CM2,5690,5690
11/28/2023,LN11/23-116,Vật tư sử dụng sửa chữa của phòng kỹ thuật. PO11/23-024/044/073.,PR23/11-074,PO11/23-073,0923400020000000,Inox phi 25mm dài 6000mm,CAY,1,CAY,1,1
12/21/2023,LN12/23-090,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. PO12/23-036/044/047/057,PR23/12-030,PO12/23-036,0923400020000000,Inox phi 25mm dài 6000mm,CAY,1,CAY,1,1
12/14/2023,LN12/23-069,Vật tư sửa chữa máy sợi LOHIA1 và vật tư dự phòng cho máy dệt lohia PO11/23-063,PR23/11-057,PO11/23-063,0906000890000000,INDUCT PROXIMITY SENSOR/ NO PF NBB2-12GM50-E2 (5M),CAI,1,CAI,4,4
11/13/2023,LN11/23-034,"ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG CHINA, MFM, INTER, LAHAD: SO2310-0050, SO2309-0064, SO2311-0003 PO11/23-028",PR23/11-022,PO11/23-028,MDM-FLH570,Hồng 570 FL,KG,1,KG,25,25
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,5200109140000000,Hệ thống Hút khói,M,1,Cái,5.4,5.4
11/20/2023,LN11/23-070,DỤNG CỤ BẾP THIÊN PHÁT ĐỢT 2 PO11/23-049.,PR23/11-045,PO11/23-049,52001092600000000,Hệ Thống gas 4 bình 20m ống,BO,1,BO,1,1
10/31/2023,LN10/23-129,DỤNG CỤ BẾP THIÊN PHÁT PO10/23-071.,PR23/10-069,PO10/23-071,5300101950000000,Hệ sàn bếp á Đơn,CAI,1,CAI,1,1
11/10/2023,LN11/23-028,Đặt khắc bản in ĐH San Cristobal PO11/23-012.,PR23/11-011,PO11/23-012,5200108741000000,HAY KINGDOM ( UNIPACK),CM2,1,CM2,3696,3696
11/6/2023,LN11/23-015,Hat UV SO2310-0052 - UNIPACK PO10/23-075,PR23/10-077,PO10/23-075,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,1,KG,150,150
11/10/2023,LN11/23-030,SO2310-0054 - HARVEST (Tồn kho 80k 02/11/2023) SO2311-0001 - UNIPACK PO11/23-016,PR23/11-013,PO11/23-016,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,1,KG,300,300
11/15/2023,LN11/23-044,SO2311-0007 - UNIPACK + Tồn kho Taical jumbo: Hanotech: HF006R PO11/23-035,PR23/11-026,PO11/23-035,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,1,KG,400,400
12/7/2023,LN12/23-031,HẠT MÀU + PHỤ GIA PO12/23-017.,PR23/12-011,PO12/23-017,HAT-UVMU001D,Hạt UVMU001D (Colorful VN),KG,1,KG,300,300
11/22/2023,LN11/23-083,Đặt để chạy mẫu cho vải jumbo test UV 300h Bộ phận: RD PO11/23-036,PR23/11-025,PO11/23-036,HAT-UV218TA,"Hạt UV218TA (Đại Á, test UV 300h)",KG,1,KG,100,100
11/2/2023,LN11/23-009,TAICAL - ĐẠI Á THỬ NGHIỆM + ĐÁNH GIÁ,PR23/10-048,PO10/23-049,HAT-TAYOP10,Hạt tẩy trắng quang học OP10 (Đại Á),KG,1,KG,40,40
12/4/2023,LN12/23-010,SO2311-0037 - KCP [SO TỔNG] HAT-LLDPE.THOI : 118WJ của sabic HAT-LDPE.THOI : HP4024WN của sabic PO12/23-002.,PR23/12-002,PO12/23-002,HAT-TAYOP10,Hạt tẩy trắng quang học OP10 (Đại Á),KG,1,KG,140,140
10/6/2023,LN10/23-017,Mua cho kế hoạch thổi tháng 10/2023,PR23/10-004,PO10/23-008,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,1,KG,3000,3000
10/19/2023,LN10/23-079,SO2310-0021 - Halston SO2310-0028 - SÀI GÒN XANH,PR23/10-039,PO10/23-042,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,1,KG,1400,1400
10/26/2023,LN10/23-101,SO2310-0018 - SÀI GÒN XANH SO2310-0021 - Halston SO2310-0028 - SÀI GÒN XANH SO2310-0041 - Halston PO10/23-053.,PR23/10-052,PO10/23-053,HAT-TALC-THOI,Hạt Taical thổi PE1001-2C +  IF-PE114C7 (Đại Á),KG,1,KG,3000,3000
11/2/2023,LN11/23-009,TAICAL - ĐẠI Á THỬ NGHIỆM + ĐÁNH GIÁ,PR23/10-011,PO10/23-049,HAT-TALC-THOI-IFC7,Hạt taical thổi HDPE IF-PE114C7 (Đại Á),KG,1,KG,600,600
12/20/2023,LN12/23-085,Halston + tồn kho Halston + tồn kho INTER + PRESTASI + SABAH + SARAWAK KCP - 800K BAO PO12/23-052.,PR23/12-045,PO12/23-052,HAT-TALC-THOI-IFC7,Hạt taical thổi HDPE IF-PE114C7 (Đại Á),KG,1,KG,3000,3000
10/23/2023,LN10/23-092,Hạt taical bán cho Lucky Star - SO2310-0037 (GIAO HÀNG VỀ CTY LUCKY BIÊN HÒA ĐỒNG NAI. NGƯỜI NHẬN HÀNG EM THÀNH:  0778672681),PR23/10-047,PO10/23-047,TAICAL-EFPP1001-4,Hạt taical kéo sợi NA EFPP 1001-4,KG,1,KG,27000,27000
12/1/2023,LN12/23-001,Đơn hàng taical giao Lucky Star (HÀNG ĐÃ GIAO VỀ KHO LUCKY STAR NGÀY 30/11/2023 RỒI) PO12/23-001.,PR23/12-001,PO12/23-001,TAICAL-EFPP1001-4,Hạt taical kéo sợi NA EFPP 1001-4,KG,1,KG,27000,27000
11/17/2023,LN11/23-053,SO2311-0007 - UNIPACK + Tồn kho Taical jumbo: Hanotech: HF006R XUẤT HÓA ĐƠN QUA MÃ NHỰA PO11/23-033.,PR23/11-026,PO11/23-033,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,1,KG,3000,3000
12/28/2023,LN12/23-122,SO2312-0044 - Jumbo Lotte SO2312-0003 - UNIPACK Hanotech: HF006R PO12/23-078,PR23/12-065,PO12/23-078,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KG,1,KG,3000,3000
10/2/2023,LN10/23-001,3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053 ** LỊCH TAICAL VỀ** - Ngày 02/10/2023: 27 tấn - Ngày 06/10/2023: 27 tấn - Ngày 13/10/2023: 27 tấn - Ngày 20/10/2023: 27 tấn - Ngày 27/10/2023: 27 tấn,PR23/09-084,PO09/23-098,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
10/6/2023,LN10/23-016,3 CONT TÚI PERU SO2309-0051 SO2309-0052 SO2309-0053 ** LỊCH TAICAL VỀ** - Ngày 02/10/2023: 27 tấn - Ngày 06/10/2023: 27 tấn - Ngày 13/10/2023: 27 tấn - Ngày 20/10/2023: 27 tấn - Ngày 27/10/2023: 27 tấn,PR23/09-084,PO09/23-098,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,27000,27000
10/9/2023,LN10/23-023,Lịch taical cần giao: - Ngày 09/10/2023: 27 tấn - Ngày 16/10/2023: 27 tấn - Ngày 23/10/2023: 27 tấn,PR23/09-084,PO09/23-099,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,30000,30000
10/16/2023,LN10/23-044,Lịch taical cần giao: - Ngày 09/10/2023: 27 tấn - Ngày 16/10/2023: 27 tấn - Ngày 23/10/2023: 27 tấn,PR23/09-084,PO09/23-099,HAT-TACKS,Hạt Taical kéo sợi,KG,1,KG,30000,30000
